,Unnamed: 0,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,amount,Month,Time,group
14366,182076,255099.0,Lightning Charging Cable,1.0,14.95,2019-09-18 12:35:00,"332 Chestnut St, San Francisco, CA 94016",14.95,9,12,"iPhone,Lightning Charging Cable,Wired Headphones"
14367,182077,255099.0,Wired Headphones,1.0,11.99,2019-09-18 12:35:00,"332 Chestnut St, San Francisco, CA 94016",11.99,9,12,"iPhone,Lightning Charging Cable,Wired Headphones"
14368,182115,255137.0,Lightning Charging Cable,1.0,14.95,2019-09-09 14:20:00,"44 Ridge St, San Francisco, CA 94016",14.95,9,14,"Lightning Charging Cable,LG Washing Machine"
14369,182116,255137.0,LG Washing Machine,1.0,600.0,2019-09-09 14:20:00,"44 Ridge St, San Francisco, CA 94016",600.0,9,14,"Lightning Charging Cable,LG Washing Machine"
14370,182133,255154.0,Google Phone,1.0,600.0,2019-09-09 18:42:00,"467 Elm St, Dallas, TX 75001",600.0,9,18,"Google Phone,USB-C Charging Cable"
14371,182134,255154.0,USB-C Charging Cable,2.0,11.95,2019-09-09 18:42:00,"467 Elm St, Dallas, TX 75001",23.9,9,18,"Google Phone,USB-C Charging Cable"
14372,182165,255185.0,34in Ultrawide Monitor,1.0,379.99,2019-09-03 16:21:00,"821 Jackson St, Los Angeles, CA 90001",379.99,9,16,"34in Ultrawide Monitor,AAA Batteries (4-pack)"
14373,182166,255185.0,AAA Batteries (4-pack),1.0,2.99,2019-09-03 16:21:00,"821 Jackson St, Los Angeles, CA 90001",2.99,9,16,"34in Ultrawide Monitor,AAA Batteries (4-pack)"
14374,182180,255199.0,iPhone,1.0,700.0,2019-09-15 13:43:00,"133 Wilson St, San Francisco, CA 94016",700.0,9,13,"iPhone,Wired Headphones"
14375,182181,255199.0,Wired Headphones,1.0,11.99,2019-09-15 13:43:00,"133 Wilson St, San Francisco, CA 94016",11.99,9,13,"iPhone,Wired Headphones"
14376,182229,255247.0,Google Phone,1.0,600.0,2019-09-11 10:16:00,"176 Ridge St, San Francisco, CA 94016",600.0,9,10,"Google Phone,USB-C Charging Cable"
14377,182230,255247.0,USB-C Charging Cable,1.0,11.95,2019-09-11 10:16:00,"176 Ridge St, San Francisco, CA 94016",11.95,9,10,"Google Phone,USB-C Charging Cable"
14378,182247,255264.0,Lightning Charging Cable,1.0,14.95,2019-09-25 19:40:00,"945 Chestnut St, New York City, NY 10001",14.95,9,19,"Lightning Charging Cable,34in Ultrawide Monitor"
14379,182248,255264.0,34in Ultrawide Monitor,2.0,379.99,2019-09-25 19:40:00,"945 Chestnut St, New York City, NY 10001",759.98,9,19,"Lightning Charging Cable,34in Ultrawide Monitor"
14380,182302,255318.0,Macbook Pro Laptop,1.0,1700.0,2019-09-26 11:58:00,"548 Jackson St, Dallas, TX 75001",1700.0,9,11,"Macbook Pro Laptop,Macbook Pro Laptop"
14381,182303,255318.0,Macbook Pro Laptop,1.0,1700.0,2019-09-26 11:58:00,"548 Jackson St, Dallas, TX 75001",1700.0,9,11,"Macbook Pro Laptop,Macbook Pro Laptop"
14382,182347,255361.0,Vareebadd Phone,1.0,400.0,2019-09-11 13:32:00,"517 Sunset St, San Francisco, CA 94016",400.0,9,13,"Vareebadd Phone,USB-C Charging Cable"
14383,182348,255361.0,USB-C Charging Cable,1.0,11.95,2019-09-11 13:32:00,"517 Sunset St, San Francisco, CA 94016",11.95,9,13,"Vareebadd Phone,USB-C Charging Cable"
14384,182377,255390.0,Lightning Charging Cable,1.0,14.95,2019-09-09 14:34:00,"505 Hill St, San Francisco, CA 94016",14.95,9,14,"Lightning Charging Cable,Lightning Charging Cable"
14385,182378,255390.0,Lightning Charging Cable,1.0,14.95,2019-09-09 14:34:00,"505 Hill St, San Francisco, CA 94016",14.95,9,14,"Lightning Charging Cable,Lightning Charging Cable"
14386,182390,255402.0,iPhone,1.0,700.0,2019-09-29 22:27:00,"833 Center St, Los Angeles, CA 90001",700.0,9,22,"iPhone,Lightning Charging Cable"
14387,182391,255402.0,Lightning Charging Cable,1.0,14.95,2019-09-29 22:27:00,"833 Center St, Los Angeles, CA 90001",14.95,9,22,"iPhone,Lightning Charging Cable"
14388,182397,255408.0,Vareebadd Phone,1.0,400.0,2019-09-01 21:22:00,"317 Meadow St, Portland, OR 97035",400.0,9,21,"Vareebadd Phone,Bose SoundSport Headphones"
14389,182398,255408.0,Bose SoundSport Headphones,1.0,99.99,2019-09-01 21:22:00,"317 Meadow St, Portland, OR 97035",99.99,9,21,"Vareebadd Phone,Bose SoundSport Headphones"
14390,182403,255413.0,AAA Batteries (4-pack),2.0,2.99,2019-09-15 21:41:00,"192 4th St, Boston, MA 02215",5.98,9,21,"AAA Batteries (4-pack),Lightning Charging Cable"
14391,182404,255413.0,Lightning Charging Cable,1.0,14.95,2019-09-15 21:41:00,"192 4th St, Boston, MA 02215",14.95,9,21,"AAA Batteries (4-pack),Lightning Charging Cable"
14392,182434,255443.0,Lightning Charging Cable,3.0,14.95,2019-09-07 09:16:00,"937 Chestnut St, Seattle, WA 98101",44.85,9,9,"Lightning Charging Cable,Flatscreen TV"
14393,182435,255443.0,Flatscreen TV,1.0,300.0,2019-09-07 09:16:00,"937 Chestnut St, Seattle, WA 98101",300.0,9,9,"Lightning Charging Cable,Flatscreen TV"
14394,182566,255574.0,AAA Batteries (4-pack),3.0,2.99,2019-09-11 15:22:00,"329 Walnut St, San Francisco, CA 94016",8.97,9,15,"AAA Batteries (4-pack),27in 4K Gaming Monitor"
14395,182567,255574.0,27in 4K Gaming Monitor,1.0,389.99,2019-09-11 15:22:00,"329 Walnut St, San Francisco, CA 94016",389.99,9,15,"AAA Batteries (4-pack),27in 4K Gaming Monitor"
14396,182609,255616.0,Lightning Charging Cable,1.0,14.95,2019-09-18 06:42:00,"854 Willow St, Los Angeles, CA 90001",14.95,9,6,"Lightning Charging Cable,AAA Batteries (4-pack)"
14397,182610,255616.0,AAA Batteries (4-pack),1.0,2.99,2019-09-18 06:42:00,"854 Willow St, Los Angeles, CA 90001",2.99,9,6,"Lightning Charging Cable,AAA Batteries (4-pack)"
14398,182611,255617.0,USB-C Charging Cable,1.0,11.95,2019-09-02 19:47:00,"320 Sunset St, San Francisco, CA 94016",11.95,9,19,"USB-C Charging Cable,Bose SoundSport Headphones"
14399,182612,255617.0,Bose SoundSport Headphones,1.0,99.99,2019-09-02 19:47:00,"320 Sunset St, San Francisco, CA 94016",99.99,9,19,"USB-C Charging Cable,Bose SoundSport Headphones"
14400,182616,255621.0,iPhone,1.0,700.0,2019-09-29 12:59:00,"281 Elm St, Boston, MA 02215",700.0,9,12,"iPhone,Lightning Charging Cable"
14401,182617,255621.0,Lightning Charging Cable,1.0,14.95,2019-09-29 12:59:00,"281 Elm St, Boston, MA 02215",14.95,9,12,"iPhone,Lightning Charging Cable"
14402,182682,255686.0,Lightning Charging Cable,1.0,14.95,2019-09-02 20:03:00,"111 Park St, Boston, MA 02215",14.95,9,20,"Lightning Charging Cable,USB-C Charging Cable"
14403,182683,255686.0,USB-C Charging Cable,1.0,11.95,2019-09-02 20:03:00,"111 Park St, Boston, MA 02215",11.95,9,20,"Lightning Charging Cable,USB-C Charging Cable"
14404,182702,255705.0,USB-C Charging Cable,1.0,11.95,2019-09-19 22:09:00,"7 Elm St, Atlanta, GA 30301",11.95,9,22,"USB-C Charging Cable,Apple Airpods Headphones"
14405,182703,255705.0,Apple Airpods Headphones,1.0,150.0,2019-09-19 22:09:00,"7 Elm St, Atlanta, GA 30301",150.0,9,22,"USB-C Charging Cable,Apple Airpods Headphones"
14406,182804,255806.0,iPhone,1.0,700.0,2019-09-18 00:11:00,"718 Spruce St, Dallas, TX 75001",700.0,9,0,"iPhone,Lightning Charging Cable"
14407,182805,255806.0,Lightning Charging Cable,1.0,14.95,2019-09-18 00:11:00,"718 Spruce St, Dallas, TX 75001",14.95,9,0,"iPhone,Lightning Charging Cable"
14408,182814,255815.0,iPhone,1.0,700.0,2019-09-20 11:39:00,"147 Church St, Boston, MA 02215",700.0,9,11,"iPhone,Lightning Charging Cable"
14409,182815,255815.0,Lightning Charging Cable,1.0,14.95,2019-09-20 11:39:00,"147 Church St, Boston, MA 02215",14.95,9,11,"iPhone,Lightning Charging Cable"
14410,182816,255816.0,iPhone,1.0,700.0,2019-09-10 16:50:00,"678 Forest St, Los Angeles, CA 90001",700.0,9,16,"iPhone,AAA Batteries (4-pack)"
14411,182817,255816.0,AAA Batteries (4-pack),2.0,2.99,2019-09-10 16:50:00,"678 Forest St, Los Angeles, CA 90001",5.98,9,16,"iPhone,AAA Batteries (4-pack)"
14412,182840,255839.0,Google Phone,1.0,600.0,2019-09-16 16:33:00,"301 Elm St, San Francisco, CA 94016",600.0,9,16,"Google Phone,USB-C Charging Cable"
14413,182841,255839.0,USB-C Charging Cable,1.0,11.95,2019-09-16 16:33:00,"301 Elm St, San Francisco, CA 94016",11.95,9,16,"Google Phone,USB-C Charging Cable"
14414,182844,255842.0,Apple Airpods Headphones,1.0,150.0,2019-09-21 21:58:00,"116 Ridge St, Boston, MA 02215",150.0,9,21,"Apple Airpods Headphones,27in 4K Gaming Monitor"
14415,182845,255842.0,27in 4K Gaming Monitor,1.0,389.99,2019-09-21 21:58:00,"116 Ridge St, Boston, MA 02215",389.99,9,21,"Apple Airpods Headphones,27in 4K Gaming Monitor"
14416,182890,255887.0,iPhone,1.0,700.0,2019-09-23 04:27:00,"795 1st St, Atlanta, GA 30301",700.0,9,4,"iPhone,Macbook Pro Laptop"
14417,182891,255887.0,Macbook Pro Laptop,1.0,1700.0,2019-09-23 04:27:00,"795 1st St, Atlanta, GA 30301",1700.0,9,4,"iPhone,Macbook Pro Laptop"
14418,182912,255908.0,iPhone,1.0,700.0,2019-09-14 17:09:00,"507 Madison St, Portland, OR 97035",700.0,9,17,"iPhone,Lightning Charging Cable"
14419,182913,255908.0,Lightning Charging Cable,1.0,14.95,2019-09-14 17:09:00,"507 Madison St, Portland, OR 97035",14.95,9,17,"iPhone,Lightning Charging Cable"
14420,182967,255962.0,Google Phone,1.0,600.0,2019-09-06 02:29:00,"283 Jefferson St, New York City, NY 10001",600.0,9,2,"Google Phone,USB-C Charging Cable"
14421,182968,255962.0,USB-C Charging Cable,1.0,11.95,2019-09-06 02:29:00,"283 Jefferson St, New York City, NY 10001",11.95,9,2,"Google Phone,USB-C Charging Cable"
14422,183009,256003.0,Google Phone,1.0,600.0,2019-09-01 19:12:00,"841 Lakeview St, Los Angeles, CA 90001",600.0,9,19,"Google Phone,USB-C Charging Cable"
14423,183010,256003.0,USB-C Charging Cable,1.0,11.95,2019-09-01 19:12:00,"841 Lakeview St, Los Angeles, CA 90001",11.95,9,19,"Google Phone,USB-C Charging Cable"
14424,183072,256065.0,Bose SoundSport Headphones,1.0,99.99,2019-09-25 16:55:00,"808 6th St, Atlanta, GA 30301",99.99,9,16,"Bose SoundSport Headphones,Lightning Charging Cable"
14425,183073,256065.0,Lightning Charging Cable,1.0,14.95,2019-09-25 16:55:00,"808 6th St, Atlanta, GA 30301",14.95,9,16,"Bose SoundSport Headphones,Lightning Charging Cable"
14426,183139,256131.0,20in Monitor,1.0,109.99,2019-09-23 12:09:00,"676 11th St, New York City, NY 10001",109.99,9,12,"20in Monitor,Apple Airpods Headphones"
14427,183140,256131.0,Apple Airpods Headphones,1.0,150.0,2019-09-23 12:09:00,"676 11th St, New York City, NY 10001",150.0,9,12,"20in Monitor,Apple Airpods Headphones"
14428,183141,256132.0,Lightning Charging Cable,1.0,14.95,2019-09-24 21:50:00,"465 Highland St, Los Angeles, CA 90001",14.95,9,21,"Lightning Charging Cable,AA Batteries (4-pack)"
14429,183142,256132.0,AA Batteries (4-pack),1.0,3.84,2019-09-24 21:50:00,"465 Highland St, Los Angeles, CA 90001",3.84,9,21,"Lightning Charging Cable,AA Batteries (4-pack)"
14430,183187,256177.0,Google Phone,1.0,600.0,2019-09-04 18:05:00,"494 Center St, Los Angeles, CA 90001",600.0,9,18,"Google Phone,USB-C Charging Cable"
14431,183188,256177.0,USB-C Charging Cable,1.0,11.95,2019-09-04 18:05:00,"494 Center St, Los Angeles, CA 90001",11.95,9,18,"Google Phone,USB-C Charging Cable"
14432,183194,256183.0,27in 4K Gaming Monitor,1.0,389.99,2019-09-14 19:08:00,"816 Spruce St, Los Angeles, CA 90001",389.99,9,19,"27in 4K Gaming Monitor,Bose SoundSport Headphones"
14433,183195,256183.0,Bose SoundSport Headphones,1.0,99.99,2019-09-14 19:08:00,"816 Spruce St, Los Angeles, CA 90001",99.99,9,19,"27in 4K Gaming Monitor,Bose SoundSport Headphones"
14434,183208,256196.0,USB-C Charging Cable,1.0,11.95,2019-09-27 21:09:00,"253 6th St, Boston, MA 02215",11.95,9,21,"USB-C Charging Cable,USB-C Charging Cable"
14435,183209,256196.0,USB-C Charging Cable,1.0,11.95,2019-09-27 21:09:00,"253 6th St, Boston, MA 02215",11.95,9,21,"USB-C Charging Cable,USB-C Charging Cable"
14436,183260,256246.0,USB-C Charging Cable,1.0,11.95,2019-09-08 20:13:00,"580 South St, Seattle, WA 98101",11.95,9,20,"USB-C Charging Cable,Bose SoundSport Headphones"
14437,183261,256246.0,Bose SoundSport Headphones,1.0,99.99,2019-09-08 20:13:00,"580 South St, Seattle, WA 98101",99.99,9,20,"USB-C Charging Cable,Bose SoundSport Headphones"
14438,183371,256355.0,iPhone,1.0,700.0,2019-09-11 11:48:00,"985 Adams St, San Francisco, CA 94016",700.0,9,11,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
14439,183372,256355.0,Lightning Charging Cable,1.0,14.95,2019-09-11 11:48:00,"985 Adams St, San Francisco, CA 94016",14.95,9,11,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
14440,183373,256355.0,Apple Airpods Headphones,1.0,150.0,2019-09-11 11:48:00,"985 Adams St, San Francisco, CA 94016",150.0,9,11,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
14441,183398,256380.0,Google Phone,1.0,600.0,2019-09-07 10:24:00,"741 West St, San Francisco, CA 94016",600.0,9,10,"Google Phone,USB-C Charging Cable"
14442,183399,256380.0,USB-C Charging Cable,1.0,11.95,2019-09-07 10:24:00,"741 West St, San Francisco, CA 94016",11.95,9,10,"Google Phone,USB-C Charging Cable"
14443,183472,256453.0,34in Ultrawide Monitor,1.0,379.99,2019-09-29 19:31:00,"551 Chestnut St, Seattle, WA 98101",379.99,9,19,"34in Ultrawide Monitor,USB-C Charging Cable"
14444,183473,256453.0,USB-C Charging Cable,1.0,11.95,2019-09-29 19:31:00,"551 Chestnut St, Seattle, WA 98101",11.95,9,19,"34in Ultrawide Monitor,USB-C Charging Cable"
14445,183521,256501.0,Google Phone,1.0,600.0,2019-09-16 10:55:00,"992 Madison St, New York City, NY 10001",600.0,9,10,"Google Phone,Wired Headphones"
14446,183522,256501.0,Wired Headphones,1.0,11.99,2019-09-16 10:55:00,"992 Madison St, New York City, NY 10001",11.99,9,10,"Google Phone,Wired Headphones"
14447,183581,256560.0,iPhone,1.0,700.0,2019-09-09 15:35:00,"636 Hill St, New York City, NY 10001",700.0,9,15,"iPhone,Wired Headphones"
14448,183582,256560.0,Wired Headphones,2.0,11.99,2019-09-09 15:35:00,"636 Hill St, New York City, NY 10001",23.98,9,15,"iPhone,Wired Headphones"
14449,183601,256579.0,iPhone,1.0,700.0,2019-09-03 22:42:00,"20 Lakeview St, Los Angeles, CA 90001",700.0,9,22,"iPhone,Lightning Charging Cable"
14450,183602,256579.0,Lightning Charging Cable,1.0,14.95,2019-09-03 22:42:00,"20 Lakeview St, Los Angeles, CA 90001",14.95,9,22,"iPhone,Lightning Charging Cable"
14451,183611,256588.0,Apple Airpods Headphones,1.0,150.0,2019-09-08 18:07:00,"3 Dogwood St, Boston, MA 02215",150.0,9,18,"Apple Airpods Headphones,Apple Airpods Headphones"
14452,183612,256588.0,Apple Airpods Headphones,1.0,150.0,2019-09-08 18:07:00,"3 Dogwood St, Boston, MA 02215",150.0,9,18,"Apple Airpods Headphones,Apple Airpods Headphones"
14453,183615,256591.0,Google Phone,1.0,600.0,2019-09-30 22:20:00,"802 1st St, Los Angeles, CA 90001",600.0,9,22,"Google Phone,USB-C Charging Cable"
14454,183616,256591.0,USB-C Charging Cable,1.0,11.95,2019-09-30 22:20:00,"802 1st St, Los Angeles, CA 90001",11.95,9,22,"Google Phone,USB-C Charging Cable"
14455,183646,256621.0,iPhone,1.0,700.0,2019-09-05 20:22:00,"32 Pine St, Atlanta, GA 30301",700.0,9,20,"iPhone,Lightning Charging Cable"
14456,183647,256621.0,Lightning Charging Cable,1.0,14.95,2019-09-05 20:22:00,"32 Pine St, Atlanta, GA 30301",14.95,9,20,"iPhone,Lightning Charging Cable"
14457,183692,256666.0,20in Monitor,1.0,109.99,2019-09-12 14:10:00,"169 8th St, Los Angeles, CA 90001",109.99,9,14,"20in Monitor,AA Batteries (4-pack)"
14458,183693,256666.0,AA Batteries (4-pack),1.0,3.84,2019-09-12 14:10:00,"169 8th St, Los Angeles, CA 90001",3.84,9,14,"20in Monitor,AA Batteries (4-pack)"
14459,183698,256671.0,iPhone,1.0,700.0,2019-09-10 23:35:00,"750 Pine St, New York City, NY 10001",700.0,9,23,"iPhone,Lightning Charging Cable"
14460,183699,256671.0,Lightning Charging Cable,1.0,14.95,2019-09-10 23:35:00,"750 Pine St, New York City, NY 10001",14.95,9,23,"iPhone,Lightning Charging Cable"
14461,183736,256708.0,20in Monitor,1.0,109.99,2019-09-08 08:02:00,"2 Spruce St, Portland, OR 97035",109.99,9,8,"20in Monitor,27in FHD Monitor"
14462,183737,256708.0,27in FHD Monitor,1.0,149.99,2019-09-08 08:02:00,"2 Spruce St, Portland, OR 97035",149.99,9,8,"20in Monitor,27in FHD Monitor"
14463,183762,256733.0,iPhone,1.0,700.0,2019-09-13 11:27:00,"807 Dogwood St, San Francisco, CA 94016",700.0,9,11,"iPhone,Lightning Charging Cable"
14464,183763,256733.0,Lightning Charging Cable,1.0,14.95,2019-09-13 11:27:00,"807 Dogwood St, San Francisco, CA 94016",14.95,9,11,"iPhone,Lightning Charging Cable"
14465,183793,256763.0,27in FHD Monitor,1.0,149.99,2019-09-15 22:28:00,"23 11th St, San Francisco, CA 94016",149.99,9,22,"27in FHD Monitor,27in FHD Monitor"
14466,183794,256763.0,27in FHD Monitor,1.0,149.99,2019-09-15 22:28:00,"23 11th St, San Francisco, CA 94016",149.99,9,22,"27in FHD Monitor,27in FHD Monitor"
14467,183809,256778.0,iPhone,1.0,700.0,2019-09-28 14:15:00,"624 Cedar St, Atlanta, GA 30301",700.0,9,14,"iPhone,Lightning Charging Cable"
14468,183810,256778.0,Lightning Charging Cable,1.0,14.95,2019-09-28 14:15:00,"624 Cedar St, Atlanta, GA 30301",14.95,9,14,"iPhone,Lightning Charging Cable"
14469,183817,256785.0,Vareebadd Phone,1.0,400.0,2019-09-04 19:11:00,"280 5th St, San Francisco, CA 94016",400.0,9,19,"Vareebadd Phone,USB-C Charging Cable"
14470,183818,256785.0,USB-C Charging Cable,1.0,11.95,2019-09-04 19:11:00,"280 5th St, San Francisco, CA 94016",11.95,9,19,"Vareebadd Phone,USB-C Charging Cable"
14471,183838,256805.0,iPhone,1.0,700.0,2019-09-14 07:57:00,"612 West St, Dallas, TX 75001",700.0,9,7,"iPhone,Wired Headphones"
14472,183839,256805.0,Wired Headphones,1.0,11.99,2019-09-14 07:57:00,"612 West St, Dallas, TX 75001",11.99,9,7,"iPhone,Wired Headphones"
14473,183901,256867.0,Lightning Charging Cable,1.0,14.95,2019-09-20 09:38:00,"787 Sunset St, Dallas, TX 75001",14.95,9,9,"Lightning Charging Cable,ThinkPad Laptop"
14474,183902,256867.0,ThinkPad Laptop,1.0,999.99,2019-09-20 09:38:00,"787 Sunset St, Dallas, TX 75001",999.99,9,9,"Lightning Charging Cable,ThinkPad Laptop"
14475,183913,256878.0,Google Phone,1.0,600.0,2019-09-09 20:35:00,"321 6th St, Boston, MA 02215",600.0,9,20,"Google Phone,USB-C Charging Cable"
14476,183914,256878.0,USB-C Charging Cable,1.0,11.95,2019-09-09 20:35:00,"321 6th St, Boston, MA 02215",11.95,9,20,"Google Phone,USB-C Charging Cable"
14477,184106,257065.0,20in Monitor,1.0,109.99,2019-09-08 10:57:00,"39 7th St, Seattle, WA 98101",109.99,9,10,"20in Monitor,Apple Airpods Headphones"
14478,184107,257065.0,Apple Airpods Headphones,1.0,150.0,2019-09-08 10:57:00,"39 7th St, Seattle, WA 98101",150.0,9,10,"20in Monitor,Apple Airpods Headphones"
14479,184121,257079.0,iPhone,1.0,700.0,2019-09-05 22:55:00,"968 10th St, Portland, OR 97035",700.0,9,22,"iPhone,Macbook Pro Laptop"
14480,184122,257079.0,Macbook Pro Laptop,1.0,1700.0,2019-09-05 22:55:00,"968 10th St, Portland, OR 97035",1700.0,9,22,"iPhone,Macbook Pro Laptop"
14481,184247,257203.0,Apple Airpods Headphones,1.0,150.0,2019-09-07 14:30:00,"665 Forest St, Boston, MA 02215",150.0,9,14,"Apple Airpods Headphones,AAA Batteries (4-pack)"
14482,184248,257203.0,AAA Batteries (4-pack),1.0,2.99,2019-09-07 14:30:00,"665 Forest St, Boston, MA 02215",2.99,9,14,"Apple Airpods Headphones,AAA Batteries (4-pack)"
14483,184269,257224.0,34in Ultrawide Monitor,1.0,379.99,2019-09-09 00:35:00,"93 Walnut St, Los Angeles, CA 90001",379.99,9,0,"34in Ultrawide Monitor,Flatscreen TV"
14484,184270,257224.0,Flatscreen TV,1.0,300.0,2019-09-09 00:35:00,"93 Walnut St, Los Angeles, CA 90001",300.0,9,0,"34in Ultrawide Monitor,Flatscreen TV"
14485,184332,257286.0,Apple Airpods Headphones,1.0,150.0,2019-09-21 10:41:00,"4 10th St, New York City, NY 10001",150.0,9,10,"Apple Airpods Headphones,AAA Batteries (4-pack)"
14486,184333,257286.0,AAA Batteries (4-pack),1.0,2.99,2019-09-21 10:41:00,"4 10th St, New York City, NY 10001",2.99,9,10,"Apple Airpods Headphones,AAA Batteries (4-pack)"
14487,184370,257323.0,iPhone,1.0,700.0,2019-09-22 10:50:00,"818 Lincoln St, Los Angeles, CA 90001",700.0,9,10,"iPhone,Lightning Charging Cable"
14488,184371,257323.0,Lightning Charging Cable,1.0,14.95,2019-09-22 10:50:00,"818 Lincoln St, Los Angeles, CA 90001",14.95,9,10,"iPhone,Lightning Charging Cable"
14489,184375,257327.0,Bose SoundSport Headphones,1.0,99.99,2019-09-30 22:08:00,"109 Park St, Los Angeles, CA 90001",99.99,9,22,"Bose SoundSport Headphones,Apple Airpods Headphones"
14490,184376,257327.0,Apple Airpods Headphones,1.0,150.0,2019-09-30 22:08:00,"109 Park St, Los Angeles, CA 90001",150.0,9,22,"Bose SoundSport Headphones,Apple Airpods Headphones"
14491,184431,257382.0,AAA Batteries (4-pack),1.0,2.99,2019-09-05 18:06:00,"397 Pine St, Austin, TX 73301",2.99,9,18,"AAA Batteries (4-pack),USB-C Charging Cable"
14492,184432,257382.0,USB-C Charging Cable,1.0,11.95,2019-09-05 18:06:00,"397 Pine St, Austin, TX 73301",11.95,9,18,"AAA Batteries (4-pack),USB-C Charging Cable"
14493,184450,257400.0,iPhone,1.0,700.0,2019-09-03 21:15:00,"438 Johnson St, Atlanta, GA 30301",700.0,9,21,"iPhone,Wired Headphones"
14494,184451,257400.0,Wired Headphones,1.0,11.99,2019-09-03 21:15:00,"438 Johnson St, Atlanta, GA 30301",11.99,9,21,"iPhone,Wired Headphones"
14495,184494,257442.0,Lightning Charging Cable,1.0,14.95,2019-09-27 16:24:00,"345 Center St, Boston, MA 02215",14.95,9,16,"Lightning Charging Cable,USB-C Charging Cable"
14496,184495,257442.0,USB-C Charging Cable,1.0,11.95,2019-09-27 16:24:00,"345 Center St, Boston, MA 02215",11.95,9,16,"Lightning Charging Cable,USB-C Charging Cable"
14497,184509,257456.0,Google Phone,1.0,600.0,2019-09-05 19:31:00,"333 Main St, Atlanta, GA 30301",600.0,9,19,"Google Phone,USB-C Charging Cable"
14498,184510,257456.0,USB-C Charging Cable,1.0,11.95,2019-09-05 19:31:00,"333 Main St, Atlanta, GA 30301",11.95,9,19,"Google Phone,USB-C Charging Cable"
14499,184539,257485.0,Lightning Charging Cable,1.0,14.95,2019-09-12 11:52:00,"67 11th St, Dallas, TX 75001",14.95,9,11,"Lightning Charging Cable,27in 4K Gaming Monitor"
14500,184540,257485.0,27in 4K Gaming Monitor,1.0,389.99,2019-09-12 11:52:00,"67 11th St, Dallas, TX 75001",389.99,9,11,"Lightning Charging Cable,27in 4K Gaming Monitor"
14501,184553,257498.0,AAA Batteries (4-pack),1.0,2.99,2019-09-12 19:31:00,"213 Church St, San Francisco, CA 94016",2.99,9,19,"AAA Batteries (4-pack),Bose SoundSport Headphones"
14502,184554,257498.0,Bose SoundSport Headphones,1.0,99.99,2019-09-12 19:31:00,"213 Church St, San Francisco, CA 94016",99.99,9,19,"AAA Batteries (4-pack),Bose SoundSport Headphones"
14503,184559,257503.0,USB-C Charging Cable,1.0,11.95,2019-09-30 07:49:00,"495 Willow St, Dallas, TX 75001",11.95,9,7,"USB-C Charging Cable,AA Batteries (4-pack)"
14504,184560,257503.0,AA Batteries (4-pack),1.0,3.84,2019-09-30 07:49:00,"495 Willow St, Dallas, TX 75001",3.84,9,7,"USB-C Charging Cable,AA Batteries (4-pack)"
14505,184571,257514.0,34in Ultrawide Monitor,1.0,379.99,2019-09-13 15:12:00,"886 10th St, Austin, TX 73301",379.99,9,15,"34in Ultrawide Monitor,AA Batteries (4-pack)"
14506,184572,257514.0,AA Batteries (4-pack),2.0,3.84,2019-09-13 15:12:00,"886 10th St, Austin, TX 73301",7.68,9,15,"34in Ultrawide Monitor,AA Batteries (4-pack)"
14507,184576,257518.0,Google Phone,1.0,600.0,2019-09-14 17:54:00,"581 Hill St, Austin, TX 73301",600.0,9,17,"Google Phone,Wired Headphones"
14508,184577,257518.0,Wired Headphones,1.0,11.99,2019-09-14 17:54:00,"581 Hill St, Austin, TX 73301",11.99,9,17,"Google Phone,Wired Headphones"
14509,184579,257520.0,iPhone,1.0,700.0,2019-09-07 01:39:00,"179 Wilson St, Boston, MA 02215",700.0,9,1,"iPhone,Apple Airpods Headphones"
14510,184580,257520.0,Apple Airpods Headphones,1.0,150.0,2019-09-07 01:39:00,"179 Wilson St, Boston, MA 02215",150.0,9,1,"iPhone,Apple Airpods Headphones"
14511,184590,257530.0,USB-C Charging Cable,1.0,11.95,2019-09-03 11:13:00,"192 Johnson St, San Francisco, CA 94016",11.95,9,11,"USB-C Charging Cable,USB-C Charging Cable"
14512,184591,257530.0,USB-C Charging Cable,1.0,11.95,2019-09-03 11:13:00,"192 Johnson St, San Francisco, CA 94016",11.95,9,11,"USB-C Charging Cable,USB-C Charging Cable"
14513,184592,257531.0,iPhone,1.0,700.0,2019-09-02 16:39:00,"524 Park St, Los Angeles, CA 90001",700.0,9,16,"iPhone,Lightning Charging Cable"
14514,184593,257531.0,Lightning Charging Cable,1.0,14.95,2019-09-02 16:39:00,"524 Park St, Los Angeles, CA 90001",14.95,9,16,"iPhone,Lightning Charging Cable"
14515,184600,257538.0,Google Phone,1.0,600.0,2019-09-22 04:37:00,"914 2nd St, San Francisco, CA 94016",600.0,9,4,"Google Phone,Wired Headphones"
14516,184601,257538.0,Wired Headphones,1.0,11.99,2019-09-22 04:37:00,"914 2nd St, San Francisco, CA 94016",11.99,9,4,"Google Phone,Wired Headphones"
14517,184604,257541.0,Google Phone,1.0,600.0,2019-09-25 22:05:00,"240 8th St, Boston, MA 02215",600.0,9,22,"Google Phone,Bose SoundSport Headphones"
